Час (UTC),Широта (град.),Довгота (град.),Висота (м),Температура (°C),Точка роси (°C),Відносна вологість (%),Тиск (hPa),Міксинг-співвідношення (g/kg),Потенційна темп. (K),Еквівалентна пот. темп. (K),Віртуальна темп. (K)
2025-05-27 06:23:45,50.450570000000006,30.522714999999998,1427.3789649415694,8.259675206580319,5.5797510991156365,83.20360216127594,849.347148238464,6.721479463065801,294.8632501767809,319.62472159003175,282.5634837116718
2025-05-27 06:23:50,50.450572,30.522714,1432.3873121869783,7.85501741507836,3.716616669697605,75.08483319632094,847.6074653130455,5.905440641654599,294.6119572306188,316.27344615019905,282.017287069793
2025-05-27 06:23:55,50.450574,30.522713,1437.3956594323874,8.814546188660778,4.172639826985113,72.64369898109204,846.0676236077728,6.110844380715937,295.7717237417044,318.223487597703,283.01560148087
2025-05-27 06:24:00,50.450576000000005,30.522712,1442.4040066777964,8.569691848467336,4.079664848893445,73.37676369248565,847.8861119826192,6.057572786080173,295.33347361524045,317.5693818602102,282.7606797470403
2025-05-27 06:24:05,50.450578,30.522711,1447.4123539232055,8.77854441487352,5.136942538817625,77.89612310194926,847.2275219634017,6.5321853507670955,295.6181081217556,319.66998932501497,283.0519262146253
2025-05-27 06:24:10,50.45058,30.52271,1452.4207011686144,8.31701003488092,4.699454165098663,77.95506819594853,845.6469883856788,6.345906155441649,295.2918191076831,318.6453702360471,282.55656960611674
2025-05-27 06:24:15,50.450582000000004,30.522709,1457.4290484140236,8.244825601791995,4.207909850902725,75.68893497929928,845.1005168416121,6.1332073989709395,295.27067314956696,317.81672409775115,282.44759582590393
2025-05-27 06:24:20,50.450584000000006,30.522707999999998,1462.4373956594325,8.742205980368176,6.272429968536429,84.47899394158182,846.0343529172992,7.082992984826889,295.69916686267777,321.8771703800379,283.1101566960043
2025-05-27 06:24:25,50.450586,30.522707,1467.4457429048416,8.741963076875464,5.80633148623992,81.80296094789476,845.3821064079974,6.861386752498663,295.7641431895368,321.0946040454379,283.07180664334123
2025-05-27 06:24:30,50.450588,30.522706,1472.4540901502505,8.662390850732727,4.745074001737281,76.39486674904927,843.2168679995924,6.3848978939023215,295.8976041387096,319.4184477808586,282.90999028863195
2025-05-27 06:24:35,50.450590000000005,30.522705,1477.4624373956597,8.144873765683734,5.860852359006699,85.50375096428591,844.6525322788929,6.8936290492926595,295.2105572028515,320.6735776852751,282.4777506987407
2025-05-27 06:24:40,50.450592,30.522704,1482.4707846410686,8.137951738382855,5.6125131610752526,84.08510563048365,844.3423836435963,6.777300024369065,295.2343013003013,320.2525822814829,282.4508391721073
2025-05-27 06:24:45,50.450594,30.522703,1487.4791318864775,8.442828528048807,4.233555236056792,74.8134727549221,839.4956960688996,6.185784857968711,296.0413027336847,318.8306215319146,282.6553708474899
2025-05-27 06:24:50,50.450596000000004,30.522702,1492.4874791318866,8.051011296291929,4.84173344232663,80.16861682601522,841.9622939002421,6.4382411054838755,295.3814257521371,319.1185736851624,282.30537964128905
2025-05-27 06:24:55,50.450598,30.522701,1497.4958263772955,9.272671886338209,6.634082060970383,83.56396035850024,840.1257874726067,7.315391437954955,296.8500204392503,323.97719599533593,283.6829516477772
2025-05-27 06:25:00,50.4506,30.5227,1502.5041736227047,8.156179365414397,3.650999343319409,73.22322158133578,841.3820866108515,5.921863679904111,295.55016048167084,317.319068828316,282.32235204178954
2025-05-27 06:25:05,50.450602,30.522699,1507.5125208681136,7.319642885909683,2.589893636159373,71.91397916707707,839.0424676994461,5.5052766315288455,294.90603074021556,315.1105480902756,281.4115212981178
2025-05-27 06:25:10,50.450604000000006,30.522698,1512.5208681135227,8.95437090240529,5.930873134336111,81.33519844733738,839.0213924126689,6.974489506176988,296.62703272923466,322.4476161707964,283.3045666268536
2025-05-27 06:25:15,50.450606,30.522697,1517.5292153589317,7.850964177147892,3.439529023178972,73.65304042690728,840.2215263282816,5.8415440805961,295.3460603635139,316.8185449567698,282.00226668369567
2025-05-27 06:25:20,50.450608,30.522696,1522.5375626043408,8.809566670579105,6.6705482792935715,86.43239906331891,839.4684546591759,7.339783859433127,296.429609223567,323.65934897395596,283.2219752592206
2025-05-27 06:25:25,50.450610000000005,30.522695,1527.5459098497497,8.155087819104699,3.284122824138075,71.35775836703814,839.1688320276426,5.784522042485833,295.7717387229681,317.0340680159056,282.29768926260806
2025-05-27 06:25:30,50.450612,30.522694,1532.5542570951586,7.676564979230811,2.8433902388792056,71.45630004626122,838.6927791388761,5.608481833308942,295.3165303332107,315.91430729972666,281.78732149890874
2025-05-27 06:25:35,50.450614,30.522693,1537.5626043405678,7.992293995470208,3.7194811765696842,74.40153162400802,837.1629609004403,5.9810432803297156,295.80296484401714,317.8294324572557,282.16802377474426
2025-05-27 06:25:40,50.450616000000004,30.522692,1542.5709515859767,7.403370141842815,3.854476079095363,78.18924707999413,836.9406102157275,6.040298327353124,295.20575694485706,317.461859981794,281.5870920338074
2025-05-27 06:25:45,50.450618000000006,30.522691,1547.5792988313858,7.778654354372489,3.743451471153235,75.61915660290643,836.6442918860275,5.994991122409455,295.63057981140776,317.71481012927984,281.9559948755922
2025-05-27 06:25:50,50.45062,30.52269,1552.5876460767947,7.974302729521101,4.854702402572242,80.6609302971788,835.6501457727818,6.493313359145172,295.9370812722647,319.9371486972478,282.23781392572243
2025-05-27 06:25:55,50.450622,30.522689,1557.5959933222039,8.425277577112825,4.680741978624921,77.28365672578413,836.1372249994323,6.41035517594955,296.3624245580871,320.03849242610085,282.6763260753147
2025-05-27 06:26:00,50.450624000000005,30.522688,1562.6043405676128,7.748062487100804,3.4155255089985905,74.0457025049663,835.8040391594255,5.8626773161805446,295.68334760580706,317.26908213443903,281.90261945355314
2025-05-27 06:26:05,50.450626,30.522687,1567.612687813022,7.734187616777992,5.689031958396076,86.88736473476202,836.7156223196253,6.876529736950762,295.57657894384744,321.04402423214145,282.0624077827374
2025-05-27 06:26:10,50.450628,30.522686,1572.6210350584308,7.852757870257198,3.9754712498232463,76.47600885102065,832.8258343612412,6.122789980154583,296.09568899616465,318.69756809139545,282.0522756011303
2025-05-27 06:26:15,50.450630000000004,30.522685,1577.62938230384,8.306041526362119,4.832874398359823,78.74309432482885,832.9605662637788,6.504483076122268,296.55959848141094,320.6236393652931,282.57278442221826
2025-05-27 06:26:20,50.450632000000006,30.522683999999998,1582.637729549249,7.847291230115126,3.4392760767275545,73.67015196581241,832.209300638282,5.898211512086709,296.15264773544715,317.90042498248886,282.0082939194943
2025-05-27 06:26:25,50.450634,30.522683,1587.6460767946578,8.212873587635338,3.8192289625409357,73.81068570076525,833.9139915506837,6.047278473214996,296.3644521046658,318.66795807162316,282.40077617328643
2025-05-27 06:26:30,50.450636,30.522682,1592.654424040067,7.5700203565718684,3.469742308849778,75.23765811201677,831.2632588538736,5.917814666899149,295.9566830207714,317.78721650547527,281.7333822793645
2025-05-27 06:26:35,50.450638000000005,30.522681,1597.6627712854759,7.555374555091004,3.0337185177678894,73.0277280171985,829.8472026396144,5.746476456403772,296.08558321697666,317.2723413548356,281.6893453189918
2025-05-27 06:26:40,50.45064,30.52268,1602.671118530885,7.296036314409552,2.3649369307067065,70.88707699822162,831.0168520613064,5.469924010545059,295.69289865528606,315.8186553517267,281.38178760410557
2025-05-27 06:26:45,50.450642,30.522679,1607.679465776294,6.622854603949908,3.195114953379841,78.74012251722618,829.7552949876908,5.813732757407302,295.11131738182485,316.55802237470266,280.765034615711
2025-05-27 06:26:50,50.450644000000004,30.522678,1612.687813021703,8.64033339481394,6.090357262347243,84.00097401537069,831.0525321797279,7.121068022520382,297.10663214877513,323.56671982479423,283.01438875545176
2025-05-27 06:26:55,50.450646000000006,30.522676999999998,1617.696160267112,7.58135563053461,2.916060488089446,72.29338259893365,829.968317832071,5.697512850813416,296.10062883202465,317.0996635369302,281.7070326393967
2025-05-27 06:27:00,50.450648,30.522676,1622.704507512521,7.452305897026088,3.9321244929589447,78.35477310062183,829.0734972561224,6.1318853469380405,296.05583722446295,318.7230035137366,281.6518848094127
2025-05-27 06:27:05,50.45065,30.522675,1627.71285475793,6.579148372858758,4.1899092592529765,84.70782039611044,825.5830777732468,6.2716632272664885,295.4909194203656,318.7253196165708,280.7993122510599
2025-05-27 06:27:10,50.450652000000005,30.522674,1632.721202003339,7.231205351077063,3.261115315681155,75.8744601449077,827.6195200672261,5.856387814124936,295.97110300455944,317.5950444650853,281.3828382064169
2025-05-27 06:27:15,50.450654,30.522673,1637.729549248748,8.62332440813148,6.235590629655902,84.9450714688099,826.0745321897624,7.237501092166814,297.59962198062146,324.5577313396173,283.0173186014513
2025-05-27 06:27:20,50.450656,30.522672,1642.737896494157,7.723886855343873,3.964793823537053,77.09265127726201,824.3126698420612,6.181967224561864,296.8308661740877,319.72698405735775,281.93306228463666
2025-05-27 06:27:25,50.450658000000004,30.522671,1647.7462437395661,6.221894567926404,2.465829879599376,76.86574221147346,827.2099409896406,5.535261195446487,294.94742566049905,315.35109520477556,280.3151963762575
2025-05-27 06:27:30,50.450660000000006,30.522669999999998,1652.754590984975,8.179155805607879,3.329174137684925,71.46824825938548,824.8558730348979,5.904783238976087,297.2559899127299,319.0832809461817,282.34248029274795
2025-05-27 06:27:35,50.450662,30.522669,1657.7629382303842,7.095526836386471,4.781814132651386,85.21416732949633,823.6480876550484,6.555156636421022,296.2351335705544,320.57643166751603,281.36612936467844
2025-05-27 06:27:40,50.450664,30.522668,1662.771285475793,7.563335092394329,2.8626899000963624,72.10907994538935,823.9107302133675,5.717919191442882,296.7025770986589,317.82368845321537,281.6924437536657
2025-05-27 06:27:45,50.450666000000005,30.522667,1667.7796327212022,7.719061510646904,3.4759387081904265,74.50915026014185,823.763535353869,5.974845132342627,296.8823437634568,318.98770788851493,281.89273248909234
2025-05-27 06:27:50,50.450668,30.522666,1672.7879799666111,7.93395431008445,5.39932605420465,84.00769552066632,823.8124477736496,6.844927170850607,297.10444306986625,322.56211986606894,282.25759381973427
2025-05-27 06:27:55,50.45067,30.522665,1677.79632721202,7.299465265963552,4.757581920162304,83.89068518620606,823.5108526699828,6.545063170462163,296.46483609594856,320.7676094517558,281.5691565403992
2025-05-27 06:28:00,50.450672000000004,30.522664,1682.8046744574292,7.074969184869143,4.398689279572281,83.07912710125859,823.2503194098097,6.3832584810180535,296.25432849225655,319.9358077349696,281.31610571566597
2025-05-27 06:28:05,50.450674,30.522663,1687.8130217028381,7.713952746486049,3.3027641826500087,73.62953225351059,822.8343588679926,5.9082917798255625,296.9727851634132,318.8301420633276,281.8762027182754
2025-05-27 06:28:10,50.450676,30.522662,1692.8213689482473,6.859769835123864,3.4081860109226665,78.64353567099539,821.1834884117162,5.96493916766189,296.2397175717948,318.3293687474394,281.0286169936086
2025-05-27 06:28:15,50.450678,30.522661,1697.8297161936562,7.109769306285836,3.9495686407275055,80.31104214145162,820.4102409923119,6.20495865430196,296.5841059574931,319.6017116512364,281.32055947770175
2025-05-27 06:28:20,50.450680000000006,30.52266,1702.8380634390653,7.403549741585817,4.16938268658651,79.93683860041432,820.8680652694368,6.298885533563557,296.84763072626697,320.22238088198674,281.6315263060587
2025-05-27 06:28:25,50.450682,30.522659,1707.8464106844742,6.474548794275007,1.7789395073028373,71.92745556636477,819.7598647053617,5.316683238683862,295.97901053206925,315.60095756556325,280.5314206368114
2025-05-27 06:28:30,50.450684,30.522658,1712.8547579298834,7.0479240188440535,2.1402802008150257,70.95686865244745,819.5460608247834,5.458317457220071,296.6080476640299,316.77026281839426,281.1308636431349
2025-05-27 06:28:35,50.450686000000005,30.522657,1717.8631051752923,6.77153461460492,2.7885500556739813,75.72756545362233,817.8320073708854,5.73032704794928,296.49295385055166,317.7084672767362,280.9000001986793
2025-05-27 06:28:40,50.450688,30.522656,1722.8714524207014,6.430687725206772,2.1364884215532394,74.01091871061664,818.9474968813366,5.460852231853034,296.0165111581898,316.19409786266004,280.5120045069605
2025-05-27 06:28:45,50.45069,30.522655,1727.8797996661103,6.27473241402074,2.585434477965179,77.2400039501608,817.8867562508975,5.647165443606408,295.9610745216592,316.85897440983024,280.3872866067369
2025-05-27 06:28:50,50.450692000000004,30.522654,1732.8881469115192,7.246155040304582,2.992930737966044,74.37248958524391,817.8754612911262,5.814406278477307,296.9911589058704,318.527384253141,281.3906607105442
2025-05-27 06:28:55,50.450694000000006,30.522653,1737.8964941569284,6.679993775805735,2.253329524931405,73.36048079605624,816.64151703789,5.522612399039542,296.51950512902425,316.94884268660763,280.77268325768785
2025-05-27 06:29:00,50.450696,30.522652,1742.9048414023373,7.243569125961176,3.174041558574941,75.34511251720703,817.5412012669211,5.892544416510046,297.02314292398023,318.86173740437056,281.40143037767007
2025-05-27 06:29:05,50.450698,30.522651,1747.9131886477464,7.0638879307903775,4.535870079379942,83.94419228693418,816.9736093273631,6.495503307823206,296.8917707625558,321.0590606531832,281.32416737472136
2025-05-27 06:29:10,50.450700000000005,30.52265,1752.9215358931554,7.150286447663482,3.0238957068685197,75.02652597941595,815.937736809119,5.841256863565838,297.09109467203695,318.745259968896,281.2990430906273
2025-05-27 06:29:15,50.450702,30.522649,1757.9298831385645,6.0436988741508255,2.6405077363642686,78.7893568931226,813.5401094167458,5.700071680773561,296.16738254892505,317.3006777138228,280.1644675729566
2025-05-27 06:29:20,50.450704,30.522648,1762.9382303839734,5.95149866424722,2.31591236039634,77.48374604190515,813.1124106233584,5.571797065744785,296.1141083283706,316.7589594403983,280.0501077801417
2025-05-27 06:29:25,50.450706000000004,30.522647,1767.9465776293825,5.603328651443208,3.4755524889465503,86.17340565894612,813.2715680669521,6.052509825899015,295.72816157206825,318.2200122920863,279.7824945804488
2025-05-27 06:29:30,50.450708000000006,30.522645999999998,1772.9549248747915,6.902408002436126,3.5117602458973076,78.98879203347555,812.7269479618327,6.072242741962784,297.1632766846967,319.7316141518705,281.0897411855719
2025-05-27 06:29:35,50.45071,30.522645,1777.9632721202004,5.615554405824456,2.5644225284316895,80.72158497264029,813.9001233257841,5.666534830469324,295.6757932110532,316.6789007633322,279.72913158720564
2025-05-27 06:29:40,50.450712,30.522644,1782.9716193656095,6.977674911658783,3.6081542657678427,79.11776822209751,811.7921063088249,6.121160360947594,297.3409994806907,320.10520061857716,281.1736458276597
2025-05-27 06:29:45,50.450714000000005,30.522643,1787.9799666110184,6.012128246424156,1.2794690072915014,71.64788647287827,811.6834961260373,5.179653563937755,296.327461020618,315.4828728347321,280.0441657450418
2025-05-27 06:29:50,50.450716,30.522642,1792.9883138564276,7.482901114366536,3.8055826731118163,77.49854127314558,812.6915093023589,6.200757015405827,297.7829509211806,320.8454908971037,281.69438433687304
2025-05-27 06:29:55,50.450718,30.522641,1797.9966611018365,6.052668254403881,2.5796159774295306,78.40068951492539,811.476004512581,5.689812696128768,296.3921651461571,317.5014091448737,280.1717208952463
2025-05-27 06:30:00,50.450720000000004,30.52264,1803.0050083472456,5.736872898479707,2.3123539204442674,78.62328984819709,810.7618042157542,5.586667785572792,296.1314918053125,316.85101803566374,279.83728236675074
2025-05-27 06:30:05,50.450722000000006,30.522638999999998,1808.0133555926545,6.9689133062072415,3.465669009593356,78.37403097076812,809.5417749052299,6.076388759506557,297.56784731581877,320.1773443126034,281.15720127005204
2025-05-27 06:30:10,50.450724,30.522638,1813.0217028380637,6.095318195103627,2.7114951156791736,78.90558393161771,809.5793039360783,5.757426304251733,296.6359020662283,318.0190183008837,280.22603614269616
2025-05-27 06:30:15,50.450726,30.522637,1818.0300500834726,6.617360320176739,2.34034185864025,74.13508020853344,809.5410233475184,5.606429618791263,297.19447459364966,317.9965248166902,280.7241428894914
2025-05-27 06:30:20,50.450728000000005,30.522636,1823.0383973288817,6.915395390752608,3.5276348926040604,79.0068203373895,808.3310548423397,6.112494649344152,297.6383728319505,320.3971269286747,281.10965331153596
2025-05-27 06:30:25,50.45073,30.522635,1828.0467445742906,5.606486141963609,0.6771196190094457,70.56134609517828,807.226788471056,4.985697068014706,296.3631823223768,314.80931065282635,279.6042613333089
2025-05-27 06:30:30,50.450732,30.522634,1833.0550918196996,6.198974501004149,2.0241401541311648,74.60240608206517,805.9530579662378,5.504987325078206,297.1272569603852,317.5672562093298,280.28704016498415
2025-05-27 06:30:35,50.450734000000004,30.522633,1838.0634390651087,6.83164805171307,3.1544317725930857,77.39547896867889,806.3821144789364,5.966512165640983,297.7548690464342,319.96588023127873,281.00066153635964
2025-05-27 06:30:40,50.450736000000006,30.522631999999998,1843.0717863105176,6.358768383350702,3.900060425138794,84.2704736342758,806.4027073386827,6.291682193575836,297.2498000024269,320.7191749498761,280.58150239135205
2025-05-27 06:30:45,50.450738,30.522631,1848.0801335559267,5.828887663025675,1.9314041435099467,76.03001695421342,807.6809365758378,5.4565357081901755,296.5519241372569,316.7945197914645,279.907465203068
2025-05-27 06:30:50,50.45074,30.52263,1853.0884808013357,6.223055878844232,3.4296368001235638,82.29066371699005,805.33276898562,6.092797022080913,297.2183112206267,319.92721082520677,280.41137550581817
2025-05-27 06:30:55,50.450742000000005,30.522629,1858.0968280467448,5.596723903119141,1.5794412807020297,75.34183419488318,804.907965119205,5.338198010483278,296.5967251420199,316.4059969345555,279.65440707936983
2025-05-27 06:31:00,50.450744,30.522628,1863.1051752921537,5.564569712072078,2.640144275587626,81.44442577471891,803.9918934189045,5.76824330746526,296.6591133234678,318.1277412393459,279.69526271744724
2025-05-27 06:31:05,50.450746,30.522627,1868.1135225375629,6.6674266586547075,3.6277505824471312,80.93297938928842,804.8310573899632,6.1832443802609385,297.74412878624594,320.8056196966196,280.8728361724953
2025-05-27 06:31:10,50.450748000000004,30.522626,1873.1218697829718,5.477663681982438,2.206808730400782,79.44951459912414,803.3438803133505,5.596103776607563,296.63501034291426,317.4460275751749,279.57879356779125
2025-05-27 06:31:15,50.45075,30.522625,1878.1302170283807,5.719339238846032,1.8022444557703423,75.9050454278519,802.9575771010949,5.438042861942138,296.93314887710545,317.1389874790183,279.79440632484
2025-05-27 06:31:20,50.450752,30.522624,1883.1385642737898,6.130087397254506,3.7491739048807746,84.7065896912557,801.3060622337064,6.26458474101957,297.54566079928344,320.9532239657125,280.3473273993819
2025-05-27 06:31:25,50.450754,30.522623,1888.1469115191987,5.557531669783081,1.4249708582552616,74.71503058792176,801.6507819940035,5.300550142671414,296.89913477695217,316.58707728573995,279.60868665030415
2025-05-27 06:31:30,50.450756000000005,30.522622,1893.1552587646079,5.169575447118536,1.6935092091006796,78.2472242268267,801.0675025597059,5.408382851526264,296.5475816595358,316.6544282853716,279.2377833267648
2025-05-27 06:31:35,50.450758,30.522621,1898.1636060100168,5.816593475853613,3.0960229750378416,82.66315681499364,800.9838455060149,5.982104945023375,297.2458532258158,319.56281776686785,279.9845660132338
2025-05-27 06:31:40,50.45076,30.52262,1903.171953255426,5.233551958231242,2.6092628867479633,83.15593286635745,799.8049271909516,5.785898204611113,296.7495890977989,318.31934966546544,279.36607828324696
2025-05-27 06:31:45,50.450762000000005,30.522619,1908.1803005008348,5.841178899743532,1.1076675098903621,71.6104222060848,799.6443580915119,5.193238501647091,297.41438153389527,316.7042662849393,279.8749882161915
2025-05-27 06:31:50,50.450764,30.522618,1913.188647746244,5.315244491957245,2.823674899585354,83.95289382053107,798.2928586850066,5.886692195486892,296.9973650902955,318.9681142121213,279.46518039265095
2025-05-27 06:31:55,50.450766,30.522617,1918.196994991653,4.900227536750497,0.5460640259384881,73.41504855955002,800.0760899158976,4.982859071110395,296.3655405729986,314.8492531681137,278.89537344683896
2025-05-27 06:32:00,50.450768000000004,30.522616,1923.2053422370618,5.406221779199195,2.6512793802675425,82.40958228719435,798.8798587164463,5.810134304345788,297.0319471932112,318.7019729184232,279.5434757057066
2025-05-27 06:32:05,50.450770000000006,30.522615,1928.213689482471,5.282185893086403,3.0545983001728043,85.5339820797968,799.8393912677228,5.973042127200351,296.7977739474672,319.09037056006366,279.4466690703902
2025-05-27 06:32:10,50.450772,30.522614,1933.2220367278799,5.870138479581597,3.0131252308588214,81.87559077324363,797.8886928366408,5.970063209929747,297.6322922237007,319.9272085284049,280.03625687635713
2025-05-27 06:32:15,50.450774,30.522613,1938.230383973289,5.853317386856126,1.344467623518426,72.77792407189926,796.8536284059572,5.3017589114424855,297.7248605645961,317.4505930008926,279.9056344646655
2025-05-27 06:32:20,50.450776000000005,30.522612,1943.238731218698,5.500781883924809,1.075431182618284,73.14999773065861,795.8041952289254,5.206322784999563,297.46076181853385,316.8281925110072,279.5357368919407
2025-05-27 06:32:25,50.450778,30.522611,1948.247078464107,4.699976670470509,0.3028393897112851,73.1502413267597,795.0162328169483,4.926702593012222,296.68994613233383,314.9926340962789,278.6849960327943
2025-05-27 06:32:30,50.45078,30.52261,1953.255425709516,4.962419146695422,0.6299229472310897,73.54146280082358,795.1839089818931,5.044464938591962,296.95227303886304,315.70431648446754,278.96820543859263
2025-05-27 06:32:35,50.450782000000004,30.522609,1958.2637729549251,4.986409736257263,2.571616380400977,84.37300595433413,794.8028538534321,5.806954409146901,297.01860283794554,318.709227037807,279.12163626128324
2025-05-27 06:32:40,50.450784000000006,30.522607999999998,1963.272120200334,4.105270744511616,-0.018126749590396507,74.50661010850939,793.7182213304276,4.8204640531699425,296.19330299544293,314.09914773121267,278.0705351748789
2025-05-27 06:32:45,50.450786,30.522607,1968.2804674457432,5.6866265312982645,1.3570301979389994,73.6892526600834,795.535984426959,5.315446290442457,297.68784953677954,317.47591053600433,279.74073260970073
2025-05-27 06:32:50,50.450788,30.522606,1973.288814691152,4.837560808756453,2.2871765872290957,83.54546412784015,792.6819052680004,5.704929992706927,297.08660080566665,318.39947170352497,278.95495954844336
2025-05-27 06:32:55,50.450790000000005,30.522605,1978.297161936561,5.431312770385105,2.273999532320987,80.08806665832353,793.6991985997967,5.6921570824075,297.61196083611725,318.866063604268,279.54860721181757
2025-05-27 06:33:00,50.450792,30.522604,1983.3055091819701,5.033856232037038,1.8243975679607054,79.73306543234128,791.2358718664583,5.528145947587408,297.45167313087126,318.09197393881186,279.12193921612015
2025-05-27 06:33:05,50.450794,30.522603,1988.313856427379,4.633551091783083,2.0485469250813533,83.31457642459881,793.2365596423252,5.603872729980786,296.80919217877323,317.7278802228659,278.7331159285314
2025-05-27 06:33:10,50.450796000000004,30.522602,1993.3222036727882,5.078011173578443,1.279825778418711,76.44644170004092,792.0902927430903,5.309008589366353,297.4070709030968,317.19634376842953,279.12905126326336
2025-05-27 06:33:15,50.450798000000006,30.522600999999998,1998.330550918197,5.024338121799323,2.831327872846468,85.71604538539196,790.320836684406,5.949898219965577,297.53994731072805,319.81992019144826,279.1839546113302
2025-05-27 06:33:20,50.4508,30.5226,2003.3388981636062,4.992713133303662,2.695096923557223,85.07882274899823,790.6012918611278,5.8900160156141865,297.4759334877404,319.5214162271351,279.1420548046424
2025-05-27 06:33:25,50.450802,30.522599,2008.3472454090152,4.663118717236603,0.3302843176774042,73.48465094714295,791.2438106376468,4.960300439852762,297.0544048570735,315.51087225957207,278.6537210035683
2025-05-27 06:33:30,50.450804000000005,30.522598,2013.3555926544243,4.978387160040223,0.9750147952742925,75.3101163596734,788.4007866946966,5.217468169738086,297.69782479012383,317.16116331945943,279.0135740243761
2025-05-27 06:33:35,50.450806,30.522597,2018.3639398998332,5.246503776825608,2.673627333600075,83.46170252972807,787.7721493592545,5.902281381133379,298.0527949919827,320.1677816695058,279.39884022232246
2025-05-27 06:33:40,50.450808,30.522596,2023.3722871452421,5.107190301772136,1.4673510449890452,77.32479592794407,787.3261687552863,5.414398228392253,297.9518972372327,318.18186120832627,279.1762133970786
2025-05-27 06:33:45,50.450810000000004,30.522595,2028.3806343906513,5.268823239943277,2.311891493561188,81.21624376280253,787.1017531547434,5.75596421395593,298.1492779740894,319.7018718498984,279.39639019761034
2025-05-27 06:33:50,50.450812000000006,30.522593999999998,2033.3889816360602,4.3037824046541004,0.5604280478111887,76.61998385181919,786.4364858962851,5.075290425246112,297.18770946001257,316.11909874917745,278.31275910507895
2025-05-27 06:33:55,50.450814,30.522593,2038.3973288814693,4.317422928322001,2.252993588530407,86.42877861522528,785.5934902159013,5.742752188213154,297.29349592891174,318.8092728925524,278.4394131849315
2025-05-27 06:34:00,50.450816,30.522592,2043.4056761268782,4.347512951990277,1.0082833658138188,78.89244095902465,785.0440092175018,5.25263453381387,297.3852403466257,317.00935926697844,278.3866446939335
2025-05-27 06:34:05,50.450818000000005,30.522591,2048.4140233722874,4.419020474090482,2.0733462824329942,84.72390748934126,787.831952034631,5.6527491308862325,297.160435347977,318.309793124005,278.52612757803047
2025-05-27 06:34:10,50.45082,30.52259,2053.4223706176963,4.420415592584919,0.7394224442859763,76.98491545515257,784.6987350000902,5.153315247059786,297.5007954289515,316.7443622607786,278.4429643840165
2025-05-27 06:34:15,50.450822,30.522589,2058.430717863105,5.318385672826723,0.9221473643025773,73.26963876750754,784.4953215943469,5.223570925370648,298.4853736745158,317.99914023222044,279.35569128427835
2025-05-27 06:34:20,50.450824000000004,30.522588,2063.4390651085146,4.612754453654044,0.5990436594995234,75.19048929706503,784.305564160485,5.103522322648163,297.74961976818133,316.8037366718721,278.62747118848426
2025-05-27 06:34:25,50.450826000000006,30.522586999999998,2068.4474123539235,4.019217558581309,1.6903976099558835,84.78050600114283,784.0515687945742,5.525560027621256,297.14089845566764,317.8276728272198,278.1034417997328
2025-05-27 06:34:30,50.450828,30.522586,2073.4557595993324,4.729228322163728,1.959946678660251,82.23780505413052,783.4991604992013,5.63805413188824,297.9621250737199,319.08707222259443,278.83491418232245
2025-05-27 06:34:35,50.45083,30.522585,2078.4641068447413,5.009770784092639,2.532486686578134,84.00185411960575,781.7945157242206,5.887941662164751,298.44879559187103,320.5568997445873,279.1588217710067
2025-05-27 06:34:40,50.450832000000005,30.522584,2083.47245409015,4.775668389166602,1.0744492023779841,76.93095742431271,784.8158079931678,5.279460390502669,297.86884712726675,317.5970959974901,278.82071989940295
2025-05-27 06:34:45,50.450834,30.522583,2088.4808013355596,4.075529751446547,1.5033673703673487,83.32227130215661,781.8213656032309,5.467076529866445,297.4434892860538,317.92047649197787,278.1500537956287
2025-05-27 06:34:50,50.450836,30.522582,2093.4891485809685,4.500144275099955,0.9675527125699324,77.8255161881612,781.6599184686756,5.2599928380014,297.91666686540367,317.5931121881993,278.5410113150178
2025-05-27 06:34:55,50.450838000000005,30.522581,2098.4974958263774,5.377268295034906,2.1714410897539613,79.80386517561882,779.9616849993637,5.750771988191297,299.04377393787576,320.6321359066927,279.5043338506346
2025-05-27 06:35:00,50.45084,30.52258,2103.5058430717863,4.153985765761162,0.5568610931972735,77.40896244283027,780.3801057458429,5.1136741003239985,297.6847190274021,316.8063401112883,278.1689915138166
2025-05-27 06:35:05,50.450842,30.522579,2108.5141903171957,4.256297133009449,0.5590846360038686,76.86792761236832,780.8381021956036,5.111477733460295,297.7445838397003,316.8543053294367,278.27125036066883
2025-05-27 06:35:10,50.450844000000004,30.522578,2113.5225375626046,4.127203854840899,0.5319459595314844,77.41508389108104,779.497955930658,5.11022660093293,297.75227015586887,316.8668349950986,278.1415429540534
2025-05-27 06:35:15,50.450846000000006,30.522577,2118.5308848080135,4.674392653291453,0.4909403995470063,74.28492242167282,780.0629097578094,5.0912624438325285,298.27805316129314,317.31434302487054,278.68722356003224
2025-05-27 06:35:20,50.450848,30.522576,2123.5392320534224,4.109692113149019,-0.1960467627246123,73.52717899722543,777.8021620921303,4.8562237013172656,297.91897209629263,316.0664352753435,278.0810175169875
2025-05-27 06:35:25,50.45085,30.522575,2128.5475792988314,4.091168799144437,1.1602700089189857,81.20613462605786,777.567683597036,5.362366464673845,297.92475792372755,318.0279156726365,278.1480367343237
